Year,Month,Day,Hour,PM_Indoor,IBMS_SNSR-PM2.5-HW154_624-105-001_TR,IBMS_SNSR-PM2.5-HW159_624-201-001_TR,IBMS_SNSR-PM2.5-HW640_624-205-001_TR,IBMS_SNSR-PM2.5-HW610_624-206-001_TR,IBMS_SNSR-PM2.5-HW930_624-301-001_TR,IBMS_SNSR-PM2.5-HW804_624-305-001_TR,IBMS_SNSR-PM2.5-HW643_624-306-001_TR,IBMS_SNSR-PM2.5-HW223_624-307-001_TR,IBMS_SNSR-PM2.5-HW999_624-405-001_TR,IBMS_SNSR-PM2.5-HW719_624-406-001_TR,Outdoor-Avg Temp,Outdoor-Avg RH,Indoor-Avg Temp,Indoor-Avg RH,CO2_Indoor,PM_Outdoor,CO2_Outdoor
2017,10,15,2,35,1.4,0.2,35,35,35,35,22.8,0,0,0.5,16.6,93.4,23.9,58.1,416.8,,400
2017,10,15,3,35,2,0.2,35,35,35,35,22.8,0.1,0,0.1,16.7,95.5,23.9,58.8,415.9,,400
2017,10,15,4,35,1.1,0,35,35,35,35,22.8,0,0.1,0.1,16.7,95.8,23.9,59.7,413.3,,400
2017,10,15,5,35,1.3,0.1,35,35,35,35,22.8,0,0,0.1,16.9,95.4,23.9,60.2,411.4,,400
2017,10,15,6,35,2.2,0.1,35,35,35,35,22.8,0.1,0.2,0.3,17.1,95.6,23.9,60.2,411.1,,400
2017,10,15,7,35,2.9,0.2,35,35,35,35,22.8,0.1,0,0.4,17.1,95.9,23.9,60.9,410.6,,400
2017,10,15,8,35,4.1,1,35,35,35,35,22.8,0.5,0.3,0.4,17.4,95.8,23.8,59,422.1,,400
2017,10,15,9,35,2.2,0.4,35,35,35,35,22.8,0.5,0.2,0.8,18.4,85,23.7,55.6,427.6,,400
2017,10,15,10,35,1.7,0.5,35,35,35,35,22.8,0.8,0.2,0.6,17.9,91.4,23.7,54.6,429.4,,400
2017,10,15,11,35,2,1,35,35,35,35,22.8,0.1,0,0.6,18.3,91.8,23.7,53.7,428.9,,400
2017,10,15,12,35,1,0.3,35,35,35,35,22.8,0.3,0,0.4,17.9,93.6,23.7,52.9,429.1,,400
2017,10,15,13,35,1.3,0.6,35,35,35,35,22.8,0.2,0,0.2,17.9,96,23.7,53.4,432.2,,400
2017,10,15,14,35,1.8,0.1,35,35,35,35,22.8,0.3,0.1,0.1,18,96.9,23.7,52.9,441.6,,400
2017,10,15,15,35,1.2,0.8,35,35,35,35,22.8,0.1,0,0.1,18.1,96.2,23.6,52.7,434.7,,400
2017,10,15,16,35,1.5,0.1,35,35,35,35,22.8,0.2,0,0.2,18.1,97.3,23.6,52.8,435.3,,400
2017,10,15,17,35,2.8,0.7,35,35,35,35,22.8,0.6,0.1,0.6,18.1,97.7,23.6,52.2,443.1,,400
2017,10,15,18,35,1.9,0.2,35,35,35,35,22.8,0.5,63.1,0.5,17.9,97.5,23.6,52.7,443.1,,400
2017,10,15,19,35,2.2,0.5,35,35,35,35,22.8,0.3,73.9,0.7,17.6,98.2,23.6,52.7,442.4,,400
2017,10,15,20,35,1.3,0.4,35,35,35,35,22.8,0.1,6.7,0.5,17.6,98.5,23.5,52.1,438.6,,400
2017,10,15,21,35,1,0.3,35,35,35,35,22.8,0.1,3.5,0.5,17.7,98.8,23.6,55.5,426.6,,400
2017,10,15,22,35,0.9,0.1,35,35,35,35,22.8,0,0,0.5,18,99,23.6,57.7,427.3,,400
2017,10,15,23,35,0.6,0.1,35,35,35,35,22.8,0,0,0.1,18,99.1,23.7,58.6,420.4,,400
2017,10,16,0,35,0.8,0.1,35,35,35,35,22.8,0,0,0,18.3,99.1,23.6,59.9,414.9,,400
2017,10,16,1,35,0.5,0,35,35,35,35,22.8,0,0.1,0.1,18.3,99.1,23.7,60.3,414.1,,400
2017,10,16,2,35,0.3,0,35,35,35,35,22.8,0,0,0,18.4,99.1,23.7,61.6,416.6,,400
2017,10,16,3,35,0.3,0.1,35,35,35,35,22.8,0,0,0,18.5,99.1,23.7,61.9,415.9,,400
2017,10,16,4,35,0.3,0,35,35,35,35,22.8,0,0,0,18.6,99.1,23.7,62.8,409.6,,400
2017,10,16,5,35,0.5,0.2,35,35,35,35,22.8,0,0.1,0.1,18.6,99.1,23.7,63,409.8,,400
2017,10,16,6,35,1.7,0.3,35,35,35,35,22.8,0,0.1,0.4,18.8,98.9,23.6,59.1,427.2,,400
2017,10,16,7,35,1.8,0.4,35,35,35,35,22.8,0.2,0,0.3,18.9,98.5,23.5,56.8,430.9,,400
2017,10,16,8,35,1.1,0.2,35,35,35,35,22.8,0.1,0.1,0.1,18.9,98.4,23.5,56.3,435.8,,400
2017,10,16,9,35,1.2,0.2,35,35,35,35,22.8,0.1,0,0.1,18.8,98.4,23.5,55.4,455.9,,400
2017,10,16,10,35,1.4,0.2,35,35,35,35,22.8,0.1,454,0.5,18.7,98.3,23.6,56.8,569,,400
2017,10,16,11,35,1.4,0.9,35,35,35,35,22.8,0.3,16.2,0.6,18.2,98.7,23.6,56,665.9,,400
2017,10,16,12,35,2.8,0.6,35,35,35,35,22.8,0.4,9.1,0.8,18.3,98.7,23.7,56.5,695.4,,400
2017,10,16,13,35,2.3,1,35,35,35,35,22.8,0.5,3.2,0.7,18.4,98.8,23.7,55.7,674.2,,400
2017,10,16,14,35,3.6,0.8,35,35,35,35,22.8,0.1,3.9,1.1,18.5,98.4,23.7,55.9,674.6,,400
2017,10,16,15,35,2.5,0.7,35,35,35,35,22.8,0.4,0.9,0.6,18.6,98,23.8,56.1,699,,400
2017,10,16,16,35,2.3,0.5,35,35,35,35,22.8,0.3,0.3,0.7,18.5,96.6,23.8,55.5,747.1,,400
2017,10,16,17,35,3,1.2,35,35,35,35,22.8,0.5,0.4,0.7,18.2,97.2,23.8,55.6,741.2,,400
2017,10,16,18,35,2.7,0.9,35,35,35,1.2,22.8,0.6,0.2,1.6,18.1,97.4,23.8,54.6,697.5,,400
2017,10,16,19,35,1.8,0.4,35,35,35,1.3,22.8,0.6,0.2,0.6,17,91.6,23.7,54.2,589.9,,400
2017,10,16,20,35,2,0.7,35,35,35,2.1,22.8,0.3,2,0.8,16.6,91.6,23.6,53.3,510.7,,400
2017,10,16,21,35,2.1,0.6,35,35,35,0.6,22.8,0,0.2,0.3,17,95.5,23.6,56,487.8,,400
2017,10,16,22,35,2,0.4,35,35,35,0.3,22.8,0.2,0.1,0.4,16.9,95.1,23.6,57.6,470.5,,400
2017,10,16,23,35,3.7,0.5,35,35,35,0.3,22.8,0.2,0.2,0.4,16.9,94.8,23.6,59,461.1,,400
2017,10,17,0,35,3.3,0.2,35,35,35,0.7,22.8,0.1,0.5,1.1,17.1,95.4,23.6,59.9,454.4,,400
2017,10,17,1,35,2.1,0.9,35,35,35,1,22.8,0.4,102,1,17.3,95.7,23.6,59.9,447.5,,400
2017,10,17,2,35,4.1,0.7,35,35,35,0.8,22.8,0.3,140.3,0.6,17.4,93.9,23.6,60.7,438.5,,400
2017,10,17,3,35,2.1,0.7,35,35,35,1,22.8,0.3,29.2,0.5,17.6,94,23.6,61.7,435.5,,400
2017,10,17,4,35,2,0.6,35,35,35,1.4,22.8,0.2,163.3,0.9,17.9,92,23.6,62,434.8,,400
2017,10,17,5,35,3.8,0.6,35,35,35,1,22.8,0.3,71.4,0.9,18.1,88.7,23.6,61.8,425.5,,400
2017,10,17,6,35,4.4,1.5,35,35,35,3,22.8,1.1,0.3,1.4,18.4,89,23.5,58.4,437.6,,400
2017,10,17,7,35,6.2,2.4,35,35,35,3.3,22.8,2.2,0.8,0.9,18.6,84.6,23.4,55.6,441.1,,400
2017,10,17,8,35,9.5,3.8,35,35,35,6.4,22.8,2.1,8,2.6,19,84.1,23.4,56,465.9,,400
2017,10,17,9,35,9.9,4.3,35,35,35,6.3,22.8,2.7,10.1,3.4,19.5,77.3,23.4,54.9,485.6,,400
2017,10,17,10,35,8.2,2.1,35,35,35,4.9,22.8,2.1,5.9,1.2,19.6,77.3,23.5,54.6,543.6,,400
2017,10,17,11,35,5.1,2.1,35,35,35,3.7,22.8,1.9,1.3,2.7,20.1,72.2,23.6,54.9,649.1,,400
2017,10,17,12,35,6,1.7,35,35,35,3.7,22.8,2.4,10.2,2.7,20.4,71.5,23.7,54.8,681.9,,400
2017,10,17,13,35,5.6,3.2,35,35,35,5.4,22.8,2,1.2,5.6,20.3,70.2,23.6,54,568.4,,400
2017,10,17,14,35,5.9,2,35,35,35,4.1,22.8,2.2,1.7,1.9,20.1,72.7,23.7,54.3,651,,400
2017,10,17,15,35,5.1,1.8,35,35,35,2.7,22.8,1.9,1.6,1.2,19.7,72.9,23.7,54,696.9,,400
2017,10,17,16,35,5,0.5,35,35,35,3,22.8,1.8,0.8,1.6,19.4,73,23.7,53.1,670.7,,400
2017,10,17,17,35,3.7,1.9,35,35,35,1.9,22.8,1.5,1.3,2.1,19,74.3,23.8,52.8,650,,400
2017,10,17,18,35,3.7,1.1,35,35,35,1.9,22.8,1.1,4.3,1.4,18.7,75.8,23.7,52.4,635.2,,400
2017,10,17,19,35,4.9,1.5,35,35,35,2,22.8,1,2.5,1.4,18.6,77.4,23.6,52,536.3,,400
2017,10,17,20,35,4.6,1.8,35,35,35,2.5,22.8,0.6,1,1.8,18.5,79.2,23.5,50.8,488.6,,400
2017,10,17,21,35,4.8,1.1,35,35,35,1.4,22.8,0.5,3,1.7,18.3,82.2,23.5,54.2,473.1,,400
2017,10,17,22,35,4.6,0.6,35,35,35,1.5,22.8,0.2,0.9,1.3,18.3,83.5,23.5,55.4,458.6,,400
2017,10,17,23,35,3.1,0.8,35,35,35,0.6,22.8,0.6,0.9,1.5,18.3,85.2,23.5,56.8,455.6,,400
2017,10,18,0,35,3.7,0.6,35,35,35,1.3,22.8,0.4,3.9,0.8,18.3,86.8,23.5,58.2,445.4,,400
2017,10,18,1,35,3.5,0.8,35,35,35,1.4,22.8,0.4,0.8,0.8,17.9,89.6,23.5,58.8,442.2,,400
2017,10,18,2,35,3.5,0.7,35,35,35,1.5,22.8,1,6.9,1.4,18.2,89.6,23.5,59.2,436.4,,400
2017,10,18,3,35,4.3,1,35,35,35,1.5,22.8,0.4,0.9,1,18.4,89.2,23.5,60.4,433.2,,400
2017,10,18,4,35,4.4,1.4,35,35,35,1.6,22.8,0.4,0.9,1.9,18.6,89,23.5,60.8,432.8,,400
2017,10,18,5,35,6.2,0.6,35,35,35,2.2,22.8,0.9,1,2.4,18.6,89.3,23.5,61.2,429.4,,400
2017,10,18,6,35,5.7,2.8,35,35,35,3.2,22.8,1.4,1,1.6,18.7,88.9,23.4,57.6,439,,400
2017,10,18,7,35,6.3,1.9,35,35,35,3.1,22.8,1.5,1.7,2.1,19.2,87,23.4,55.1,441,,400
2017,10,18,8,35,5.6,2.7,35,35,35,3.7,22.8,1.7,3.2,2.4,19.8,85.5,23.4,55.5,453.6,,400
2017,10,18,9,35,8.7,3.9,35,35,35,4.1,22.8,2.1,1.8,2.5,20.8,83.2,23.4,54.8,478.5,,400
2017,10,18,10,35,9.6,2.8,35,35,35,5.3,22.8,1.8,1.4,2.7,22.3,77.1,23.5,56.6,564.4,,400
2017,10,18,11,35,10.9,2.7,35,35,35,5.6,22.8,2.7,2.1,3.3,23.3,71.4,23.7,56,637.8,,400
2017,10,18,12,35,10.8,2.7,35,35,35,4.7,22.8,2.1,3,2.9,24.1,70,23.7,55.7,674.4,,400
2017,10,18,13,35,10.9,2.6,35,35,35,4.1,22.8,2,2.2,4.4,22.5,74,23.7,55.2,651.3,,400
2017,10,18,14,35,12.3,4,35,35,35,4.5,22.8,2.4,2.7,2.9,22.3,75.5,23.8,56,758.6,,400
2017,10,18,15,35,16.9,3.1,35,35,35,4.6,22.8,2.3,2.2,3.9,20.4,92.3,23.8,56.1,816.7,,400
2017,10,18,16,35,17.3,5,35,35,35,5.9,22.8,4.5,3.1,4.7,20.9,84.2,23.8,57.8,848.5,,400
2017,10,18,17,35,7.4,3.6,35,35,35,6.6,22.8,2.6,2.6,5,20.5,83.7,23.8,55.1,729.4,,400
2017,10,18,18,35,9,2.9,35,35,35,6.4,22.8,2.6,3,3.1,20.2,86.3,23.8,54.4,680.3,,400
2017,10,18,19,35,9.1,4.7,35,35,35,5.8,22.8,2.7,3.5,3.8,19.7,89.5,23.7,54,567.4,,400
2017,10,18,20,35,9.6,3.9,35,35,35,6.4,22.8,3,2.6,4,18.7,93.8,23.6,53,517,,400
2017,10,18,21,35,6.3,1.4,35,35,35,4,22.8,1.4,2.2,2.6,18.7,90.4,23.6,56.4,493.5,,400
2017,10,18,22,35,5.5,2.1,35,35,35,2.9,22.8,1.2,2.2,1.9,18.6,87.7,23.6,58.2,484.1,,400
2017,10,18,23,35,3.2,1.8,35,35,35,2.5,22.8,0.6,1.6,1.7,18.5,85.9,23.6,58.5,467.6,,400
2017,10,19,0,35,2.4,0.8,35,35,35,1.7,22.8,0.5,1,0.8,18.2,84.2,23.6,59.5,460.5,,400
2017,10,19,1,35,1.8,0.9,35,35,35,2.1,22.8,0.4,0.9,1.1,18.2,84.4,23.6,59.8,447.4,,400
2017,10,19,2,35,2.9,0.4,35,35,35,1.4,22.8,0.3,1.2,0.5,17.9,85.6,23.6,59.9,441.6,,400
2017,10,19,3,35,3.5,0.8,35,35,35,1.2,22.8,0.6,1.5,0.9,17.8,87.3,23.6,60.2,440.4,,400
2017,10,19,4,35,4.7,1,35,35,35,2.1,22.8,0.3,1,1.1,17.7,87.5,23.6,61,437.4,,400
2017,10,19,5,35,4.4,0.9,35,35,35,1.2,22.8,0.9,1.3,0.8,17.6,87,23.6,61.4,433,,400
2017,10,19,6,35,7,2.3,35,35,35,3.6,22.8,1.9,1.4,2.7,17.4,88.5,23.5,57.2,441.9,,400
2017,10,19,7,35,7.7,3.4,35,35,35,4.4,22.8,1.7,2,3.2,17.5,87.8,23.4,55,448.6,,400
2017,10,19,8,35,8.1,2.6,35,35,35,4.2,22.8,2.1,6.6,3,18.6,82.9,23.4,54.5,477.1,,400
2017,10,19,9,35,7.8,3,35,35,35,4.7,22.8,2.3,1.7,2.8,19.9,76.7,23.5,53.5,535.7,,400
2017,10,19,10,35,6.5,2.9,35,35,35,4.3,22.8,2,7.5,3.4,20.8,73.2,23.6,53.5,571.3,,400
2017,10,19,11,35,9.3,3.4,35,35,35,7,22.8,3.5,1.9,4.2,21.5,70.4,23.7,54.6,663.9,,400
2017,10,19,12,35,11.5,5.7,35,35,35,5.4,22.8,3.6,5.2,5.4,22,68.1,23.7,53.2,672.6,,400
2017,10,19,13,35,11.9,5.9,35,35,35,6.8,22.8,3.8,5.1,5,21.3,72,23.7,53.2,653.3,,400
2017,10,19,14,35,8.3,3.6,35,35,35,3.4,22.8,3,7.3,4.2,20.5,70.4,23.7,53.6,627.4,,400
2017,10,19,15,35,7,3,35,35,35,3.8,22.8,2.7,5.2,3.2,20.6,68.8,23.7,52.8,678.8,,400
2017,10,19,16,35,10.4,4.4,35,35,35,6.9,22.8,2.8,3.9,4,19.5,75.8,23.7,52.2,683.4,,400
2017,10,19,17,35,9.9,4.4,35,35,35,7.3,22.8,4.1,3.8,3.8,19.4,73.3,24.1,52.7,669.8,,400
2017,10,19,18,35,11.1,3,35,35,35,6.5,22.8,2.8,3.9,3.8,19.3,75.9,24.1,52.1,657.9,,400
2017,10,19,19,35,8.8,2.6,35,35,35,4.7,22.8,3,2.6,3.4,19.1,73.5,24.2,52.7,727.8,,400
2017,10,19,20,35,8.3,3.5,35,35,35,4.8,22.8,4.1,581.4,3.9,18.9,75.4,24.2,53.1,845.6,,400
2017,10,19,21,35,8.6,3.3,35,35,35,3.9,22.8,2.4,3.9,6.9,18.8,77.6,24.2,56.3,839.8,,400
2017,10,19,22,35,7.9,1.5,35,35,35,2.6,22.8,1.9,1.7,3.4,18.7,78.5,24.3,57.2,809,,400
2017,10,19,23,35,6.2,1.7,35,35,35,2.5,22.8,1.8,1.2,1.8,18.5,81.6,24.2,58.1,715.9,,400
2017,10,20,0,35,6.1,0.6,35,35,35,1.8,22.8,1.1,0.6,1.5,18.5,82,24.2,58.9,650.6,,400
2017,10,20,1,35,4.4,0.9,35,35,35,1.5,22.8,0.7,0.3,1,18.3,82.9,24.2,58.8,593.8,,400
2017,10,20,2,35,3.4,0.9,35,35,35,1.2,22.8,0.7,1.4,1.5,18.2,84.5,24.2,59.8,555.1,,400
2017,10,20,3,35,4.3,1.2,35,35,35,1.5,22.8,0.5,0.6,1,18.2,85,24.3,60.1,529.7,,400
2017,10,20,4,35,3.6,0.7,35,35,35,1.3,22.8,0.7,0.9,1.4,18.1,84.8,24.2,59.9,505.3,,400
2017,10,20,5,35,4.8,1.1,35,35,35,2.2,22.8,1.1,0.1,1.6,18.3,82.8,24.3,60.5,488.8,,400
2017,10,20,6,35,6.1,2.9,35,35,35,2.9,22.8,1.2,0.9,1.8,18.2,85.6,24.1,56.3,464.4,,400
2017,10,20,7,35,8.8,2.6,35,35,35,3.1,22.8,2,0.8,2.1,18.4,85.1,24,54,457.8,,400
2017,10,20,8,35,6.9,2.7,35,35,35,4.2,22.8,2.6,1.3,2.7,19.2,82.8,24,53.8,474.3,,400
2017,10,20,9,35,7.3,2.3,35,35,35,3.8,22.8,3,1.3,3.5,20,74.8,24,53.6,466.3,,400
2017,10,20,10,35,4.7,1.8,35,35,35,4.8,22.8,1.8,0.9,3.3,21.4,67.7,24.1,52.8,501.7,,400
2017,10,20,11,35,5.4,1.2,35,35,35,4.8,22.8,1.1,1,2.9,21.1,65.2,24.2,52.2,516.5,,400
2017,10,20,12,35,4.3,1,35,35,35,4.8,22.8,1.5,0.6,1.5,22.2,55.9,24.2,52,495.6,,400
2017,10,20,13,35,4.3,1.5,35,35,35,4.8,22.8,1.8,0.6,1.4,22.6,56.1,24.2,50.7,487.1,,400
2017,10,20,14,35,4,1.1,35,35,35,4.8,22.8,1.6,0.5,1.5,22.4,56.3,24.3,50.4,502,,400
2017,10,20,15,35,3.5,1.6,35,35,35,4.8,22.8,1.1,0.8,1.3,21.9,56.3,24.3,50.7,519.2,,400
2017,10,20,16,35,2.6,1.8,35,35,35,4.8,22.8,1.1,2.2,1.2,21.2,57.4,24.2,50.2,489.5,,400
2017,10,20,17,35,4.5,1.7,35,35,35,4.8,22.8,2.8,636.6,2,20,60.1,24.1,50.1,470.1,,400
2017,10,20,18,35,4.1,1.3,35,35,35,4.8,22.8,2.6,644.4,1.8,19.2,64.3,24,49.2,447.1,,400
2017,10,20,19,35,4,1.7,35,35,35,4.8,22.8,3,614.2,1.7,18.7,69.2,23.9,48.9,442.6,,400
2017,10,20,20,35,4.5,3.3,35,35,35,4.8,22.8,3.8,648.4,3.1,18.2,74,24,49.2,437.5,,400
2017,10,20,21,35,4.7,1.7,35,35,35,4.8,22.8,3,641.8,2.7,17.9,77.5,24.1,52.1,433,,400
2017,10,20,22,35,5.4,2,35,35,35,4.8,22.8,2,647.1,2.3,17.9,78.9,24.1,53.6,427.3,,400
2017,10,20,23,35,3.7,1.4,35,35,35,4.8,22.8,2.4,633.9,1.8,17.6,79.8,24.1,54.5,422.4,,400
2017,10,21,0,35,4.3,0.8,35,35,35,4.8,22.8,1.7,628,1.9,17.1,81.8,24.1,55.3,423.2,,400
2017,10,21,1,35,3.5,1.1,35,35,35,4.8,22.8,1.8,629.6,1.3,16.9,82.5,24.1,55.7,418.6,,400
2017,10,21,2,35,3.5,1.3,35,35,35,4.8,22.8,1.5,632.4,1.7,16.5,84.9,24.2,56.2,421.1,,400
2017,10,21,3,35,3.3,0.9,35,35,35,4.8,22.8,1.6,629.9,1.9,16.6,85.1,24.2,56.9,417.1,,400
2017,10,21,4,35,4,0.6,35,35,35,4.8,22.8,1.2,627.3,1.6,16.8,83.8,24.2,57.1,415.5,,400
2017,10,21,5,35,2.7,1.8,35,35,35,4.8,22.8,1.9,637.9,1.2,16.1,87.2,24.2,57.4,417.7,,400
2017,10,21,6,35,4.1,1.4,35,35,35,4.8,22.8,1.8,631.2,1.2,16,87.1,24.2,57.9,416.6,,400
2017,10,21,7,35,6.2,1.2,35,35,35,4.8,22.8,1.4,625.2,1.2,16.6,86.2,24.2,57.9,415.6,,400
2017,10,21,8,35,5.6,3.2,35,35,35,4.8,22.8,3.2,1,2.7,19,73.2,24.1,56.3,430.2,,400
2017,10,21,9,35,23.9,4.6,35,35,35,4.8,22.8,6.6,626.4,9.9,20.7,64.6,23.9,57.2,456.2,,400
2017,10,21,10,35,15.5,5.7,35,35,35,4.8,22.8,8.3,627.6,9.7,21.4,61.8,24,57.2,457.2,,400
2017,10,21,11,35,13.7,5.7,35,35,35,4.8,22.8,9.4,624.4,8.3,22.9,53.5,24.2,56.2,455.1,,400
2017,10,21,12,35,38.9,8,35,35,35,4.8,22.8,9.9,631.9,15.4,24,50.9,24.2,56.2,453.7,,400
2017,10,21,13,35,26.9,8.9,35,35,35,35,22.8,14.3,631.8,13.4,24.4,50.1,24.3,55.3,451.8,,400
2017,10,21,14,35,27.4,9.5,35,35,35,35,22.8,15.3,637.8,16.6,24.2,51.2,24.2,53.6,458.9,,400
2017,10,21,15,35,17.7,7.9,35,35,35,35,22.8,13.8,6.2,13.8,22.5,52.8,24.2,52.5,503.8,,400
2017,10,21,16,35,16.3,7.1,35,35,35,35,22.8,11.2,4.7,8.8,21.6,55.4,24.2,51.5,513.9,,400
2017,10,21,17,35,13.2,6.6,35,35,35,35,22.8,11,2.5,7.9,20,64.2,24.2,50.9,495.9,,400
2017,10,21,18,35,15.3,6.4,35,35,35,35,22.8,11.4,3.2,8.7,19,68,24.1,50.2,467.1,,400
2017,10,21,19,35,16.4,7.6,35,35,35,35,22.8,11.5,3.8,10.4,18.5,72.5,24.1,49.5,452,,400
2017,10,21,20,35,17.3,7.4,35,35,35,35,22.8,12.1,545.4,9.3,18.3,74.5,24.1,49.4,446.3,,400
2017,10,21,21,35,12.2,5.5,35,35,35,35,22.8,10.6,592.4,7,18.1,76.6,24.2,52.2,441.9,,400
2017,10,21,22,35,12.3,4.3,35,35,35,35,22.8,7.9,551.1,7.6,17.7,79.5,24.2,53.2,437.6,,400
2017,10,21,23,35,12.6,3.4,35,35,35,35,22.8,7.3,589.8,7.6,17.5,79.5,24.2,54.2,433.3,,400
2017,10,22,0,35,10.8,3.4,35,35,35,35,22.8,7.3,508.7,5.4,17,82.5,24.2,55.2,429.6,,400
2017,10,22,1,35,10.9,4,35,35,35,35,22.8,7.4,511.5,5.6,16.9,83,24.2,55.3,430.9,,400
2017,10,22,2,35,10.2,3.9,35,35,35,35,22.8,5.3,544.2,5.9,16.4,85,24.2,56.2,425.7,,400
2017,10,22,3,35,12.2,5,35,35,35,35,22.8,5.9,548.6,4.5,16,87.3,24.2,56.6,425.6,,400
2017,10,22,4,35,15.3,4,35,35,35,35,22.8,5.1,584,5.2,15.6,88,24.2,57,425.5,,400
2017,10,22,5,35,14.1,4.7,35,35,35,35,22.8,6.2,574.3,5.4,15.4,86.7,24.2,57.4,424.2,,400
2017,10,22,6,35,15.1,5.7,35,35,35,35,22.8,8.4,581.9,6.7,15.2,87.7,24.2,57.3,424.1,,400
2017,10,22,7,35,14.9,5,35,35,35,35,22.8,7.3,584.5,5.9,15.8,84.8,24.2,57.5,422.6,,400
2017,10,22,8,35,17.3,10.2,35,35,35,35,22.8,11.4,7,8.2,17.7,76.2,24.1,55.7,432.8,,400
2017,10,22,9,35,23.4,11,35,35,35,35,22.8,17.9,5.1,9.2,19.5,70.6,24.1,53.2,444.6,,400
2017,10,22,10,35,23.4,11,35,35,35,35,22.8,17.3,4.7,12.7,21,65.1,24,52.2,449.2,,400
2017,10,22,11,35,26.3,12.9,35,35,35,35,22.8,21.3,8.2,15.8,21.7,65.4,24.1,51.8,447.8,,400
2017,10,22,12,35,30.3,15.1,35,35,35,35,22.8,27.4,6.7,17.2,22.4,59.4,24.1,50.7,446.5,,400
2017,10,22,13,35,32.1,15.4,35,35,35,35,22.8,24.3,7.9,18.1,22.8,56.9,24.1,50.4,445.7,,400
2017,10,22,14,35,33.9,15,35,35,35,35,22.8,24.4,8.6,19.5,22.2,59.2,24.1,49.9,443.7,,400
2017,10,22,15,35,25.7,13.4,35,35,35,35,22.8,19.5,9.1,14.4,21.6,59.7,24.1,49.9,441.4,,400
2017,10,22,16,35,24.6,12.8,35,35,35,35,22.8,19.7,626.4,13.9,21.5,59,24.1,50,438.2,,400
2017,10,22,17,35,24.3,11.4,35,35,35,35,22.8,17.9,615.1,12.9,20.2,64.5,24,49.6,442.7,,400
2017,10,22,18,35,25.7,7.7,35,35,35,35,22.8,18.5,577,14.7,19.4,69.6,24,49.3,443.6,,400
2017,10,22,19,35,25.5,11.6,35,35,35,35,22.8,17,652.5,11.4,18.7,70.4,24,49,440.2,,400
2017,10,22,20,35,21.5,11.7,35,35,35,35,22.8,15,5.8,11.7,18.1,72.8,23.9,49,443.3,,400
2017,10,22,21,35,17.6,7,35,35,35,35,22.8,11.6,4.3,9.6,17.8,73.7,24.1,51.4,434.3,,400
2017,10,22,22,35,14.5,5.2,35,35,35,35,22.8,9,3.3,7.6,17.4,77.1,24.1,52.6,425.8,,400
2017,10,22,23,35,14.8,5.2,35,35,35,35,22.8,9.2,2.9,6.7,17,78.5,24.1,53.5,424.1,,400
2017,10,23,0,35,11.1,5,35,35,35,35,22.8,8.1,3.4,3.7,16.7,78.4,24.1,53.8,421.1,,400
2017,10,23,1,35,11.4,3.6,35,35,35,35,22.8,6.5,4,5.4,15.9,83.2,24.1,54.2,420.6,,400
2017,10,23,2,35,9,3.7,35,35,35,35,22.8,6.5,3.4,4.5,15.6,80.1,24.1,54.6,423.4,,400
2017,10,23,3,35,8.6,4.1,35,35,35,35,22.8,4.9,2.6,3.9,15.2,82.3,24.1,55,419.9,,400
2017,10,23,4,35,8.3,3.7,35,35,35,35,22.8,4.2,9.5,4.4,15.2,83.9,24.1,55.1,419.3,,400
2017,10,23,5,35,8.1,3.2,35,35,35,35,22.8,3,12.7,3.3,14.7,85.6,24,55.4,419.3,,400
2017,10,23,6,35,10.7,4.6,35,35,35,35,22.8,6.7,7.2,4.8,14.5,87.7,23.9,52,437.1,,400
2017,10,23,7,35,10,4,35,35,35,35,22.8,5,6.8,4.8,15.7,80.7,23.8,50.3,447.1,,400
2017,10,23,8,35,10.4,3.9,35,35,35,35,22.8,5.4,13.2,3.5,16.6,75.7,23.9,50.3,478.4,,400
2017,10,23,9,35,8.5,3.1,35,35,35,35,22.8,4.8,104.8,3.9,18.3,67.9,23.9,50.2,511.4,,400
2017,10,23,10,35,9.1,2.9,35,35,35,35,22.8,5.4,642.4,3.7,19.5,62.9,24.2,50.6,641.9,,400
2017,10,23,11,35,7.5,2.6,35,35,35,35,22.8,4,641.7,4.5,18.6,66.8,24.3,50.2,650.6,,400
2017,10,23,12,35,7.7,3.5,35,35,35,35,22.8,4.2,647.4,4.5,18.6,67.3,24.2,50.2,620.9,,400
2017,10,23,13,35,7.8,3.5,35,35,35,35,22.8,5,647.9,4.6,19.5,63.1,24.1,49.8,538.1,,400
2017,10,23,14,35,7.9,3.7,35,35,35,35,22.8,3.7,647.7,4.2,19.3,60.2,24.1,49.5,529.9,,400
2017,10,23,15,35,10.4,4.5,35,35,35,35,22.8,4.3,645.5,5.3,19.3,61.3,24.1,49.8,548.5,,400
2017,10,23,16,35,11.2,4.2,35,35,35,35,22.8,6.5,659.2,5.8,18.7,63,24.1,49.1,539.7,,400
2017,10,23,17,35,10,3.2,35,35,35,35,22.8,4.4,659.7,5.3,18,64,24.1,48.8,522.2,,400
2017,10,23,18,35,9.3,3.6,35,35,35,35,22.8,2.6,635.5,4,17.6,68.4,24,48.5,507.3,,400
